Fecha,Título,Descripción,Rating,Fuente,País,Estado USA
2022-12-03,So the wife likes a,"So the wife likes a particular yearly diary/calendar. Amazon seemed to have the low price when considering: ""FREE delivery Wednesday, December 7."" So I added it to the ""cart,"" and went to checkout. There I saw a delivery charge of $5.99. I called Amazon ""customer service"" and the ** gent said that any item fulfilled by Amazon always had a delivery charge even when it says ""Free delivery."" So, to Amazon.scam, ""free"" may include a charge.",1,Consumeraffairs,,OH
2022-12-02,I didn't think I would,I didn't think I would ever have to come on here and report Amazon. I just got blocked from my own account with them. They are playing games on customer service and their specialists. They are banning legit customers and making them wait a month or less to send a specialist email to regain access to their legit accounts. You can no use gift cards that you legitly get from anywhere even their crap gift cards use too many legit cards that block your account. If that's the case then remove the ** cards from their site. Instead of traumatizing their customer thinking everyone is scamming them.,1,Consumeraffairs,,TX
2022-12-01,Amazon is going down the,"Amazon is going down the hill and getting worse in everything. I recently ordered a few items from Amazon a few days ago and I never heard from the sellers. They didn't send an email to confirm the shipping of the items. When I check my account, there is no indication that the items have been shipped. Very slow in shipping and very bad in customer service.",1,Consumeraffairs,,CA
2022-11-29,This was probably the most,"This was probably the most horrible set of experiences that I have had online shopping. This company made online shopping a nightmare. I had to worry about my order actually shipping, then I had to worry for weeks about getting my money off an authorization hold with my bank... For product I never received. I am canceling my membership. I will never use Amazon for ANYTHING. I will not buy or use any Amazon sponsored or supported products. I will not listen to Amazon music. I will not purchase or use Amazon based products. I will not use Amazon streaming service... and the list goes on.... You have been replaced by Walmart... That is what happens when you stop caring about your customers and outsource your call center to India.... Walmart has stepped it's game up... YOU ARE LOSING AMAZON.... YOU SUCK!!!!",1,Consumeraffairs,,IN
2022-11-29,Here we go:,Here we go:,1,Consumeraffairs,,CA
2022-11-28,I needed an item today.,"I needed an item today. It said free delivery TODAY if I met $25 of other qualified items. I did, more than $25. Checkout said something like ""Congratulations. Order will be delivered by 10PM today."" Confirmation email said it will be delivered TOMORROW. I rechecked the item, which NOW said delivery tomorrow. It had been changed. ""Customer service"" said there's nothing to be done: She couldn't see where it said Delivery Today (because it was no longer there.)",1,Consumeraffairs,,CA
2022-11-28,I applied for an Amazon,"I applied for an Amazon credit card issued by Chase. I responded to an ad by Amazon stating that the card would give you among other benefits, a ""10% back for purchases at Whole Foods Market with an eligible Prime membership"". I have a Prime membership. When I received the first statement, there was only a 5% back on Whole Foods purchases. The Amazon supervisor I spoke to, first told me that it was impossible and I must have misread the ad, then when I told her that I had taken a screenshot of the ad, told me she did not believe it and asked me to send it to her by email.",1,Consumeraffairs,,CA
2022-11-26,I have saved the screenshots,"I have saved the screenshots showing the difference between using the app, and buying anonymously using the website through browser, then login to your account to pay. Nowhere, will you find any negative information against Amazon about this anomaly.",1,Consumeraffairs,,TX
2022-11-20,I spend approximately 6 to,"I spend approximately 6 to 8k dollars a year either from shopping or from subscriptions on Amazon.com. I have been noticing the declining reliability in Amazon's delivery service for almost a year now. Either your delivery shows up late, (not including the orders that keep getting pushed back from 7am-11am arrival, then 2-6pm arrival to 5-10pm), shows up at a wrong address (my households orders continuously get delivered to my neighbor) or doesn't show up at all. ",1,Consumeraffairs,,TX
2022-11-19,BUYER BEWARE: When Amazon says,"BUYER BEWARE: When Amazon says you can get it delivered tomorrow they really just mean ""we'll deliver it whenever we feel like it."" Amazon Prime is now a bait and switch. You will not get your items when promised. When you contact them about it, they will just parrot what the virtual assistant says, even if you talk to a manager. And they just laid off thousands of employees before the holidays? Honestly Amazon is the absolute worst which is a shame considering it was a brand that built itself on customer service first and now operates like some sleazeball fly-by-night website your bank should be calling you about whenever you try to make a purchase through them. Their delays are literally costing me money. I want compensation, not to be bullied with claims that they'll refund or replace the item but it'll take longer (aka ** and take it). Amazon is a NIGHTMARE.",1,Consumeraffairs,,OR
2022-11-19,I have 5 cloud cams,I have 5 cloud cams installed which retailed at $120+ each and they've worked well for us. Amazon sent an email stating that as of Dec 2 they will no longer support these devices or their companion apps. They offered to replace with blink mini cams which have been retailing at $30 each and they currently sell them on their website at $15/camera when buying 2 or more. So they're replacing my $600 worth of cameras with approximately $75 worth. At first that didn't bother me. Upon receiving the cams I installed the 1st one and immediately realized how inferior those cams are to the cloud cam. The blink mini covers half of the wood when cloud cam gave me full room coverage. This might be due to the limitation of the cameras tilt angle. The app features are lacking and is in no way comparable with cloud cam app. ,1,Consumeraffairs,,CA
2022-11-13,I’d ordered an electronic device,"I’d ordered an electronic device which was not working when it arrived. I contacted Amazon immediately. Amazon told me to contact the manufacturer who proceeded to tell me they didn’t sell thru Amazon. I’d sent a copy of the purchase order. I continued contacting both parties and today was told that it’s beyond the 30 day time frame with which to return the item. Utter **. I’m contacting authorities, BBB and attorneys as I feel I’ve been unfairly targeted. Sad when a company won’t take responsibility and $119 is worth more to them than their customers.",1,Consumeraffairs,,TN
2022-11-10,Do not buy Amazon gift,Do not buy Amazon gift cards. I bought a 200.00 gift card that was stolen from me. Amazon knows who redeemed it (I copied front and back of card and have receipt from paying for it) and refuses to refund my money or prosecute the thief. They protect the thieves and screw the customers!,1,Consumeraffairs,,FL
2022-11-04,Please do not buy anything,"Please do not buy anything from Amazon as offer they are cancelling the product and indicating, I can not help anything. Seems like amazon also started scam. Also they are indicating as this is internal and I can not help you.",1,Consumeraffairs,,CO
2022-11-04,I attempted to write a,I attempted to write a review on Amazon warning potential customers that the Christmas tinsel wreath on Amazon for $195 could be purchased at Lowe's for $70. Amazon deleted the review! Just beware that Amazon is protecting price gouging!!!! Also beware that Amazon prices are not always the best price.,1,Consumeraffairs,,TX
2022-11-04,Amazon refused to refund my,"Amazon refused to refund my money and refused to give me back my returned merchandise claiming they destroyed it, First: I never check my email for messages, I always looked at my Amazon app which stated that my return was on transit only when in fact they received it 14 days prior, I didn't see the emailed message, otherwise I wouldn't waited that to contact Amazon customer service, to my surprise when I contacted Amazon customer service, I was told that my return was received and my item was dispose of without any evidence provided to me to prove either way whether the item was the correct item or wrong item.",1,Consumeraffairs,,MD
2022-11-02,I appreciate the perks that,"I appreciate the perks that come with being a Prime member; however, this is the second order in a row with a shipping issue. I can handle it being late, but it’s just “lost”. And it’s Amazon shipping.",2,Consumeraffairs,,MD
2022-11-02,Recently Amazon has gotten worse,"Recently Amazon has gotten worse and worse about packages being late or lost with no explanation. Just recently I had a camera completely disappear in shipping somewhere in TN (not even my state), they even delivered an empty envelope that had never been sealed. Twice in the past 2 weeks I've placed an order for products that stated they would be here next day (Prime member) just to check the progress the next day and it's changed to over a week. They've become so unreliable I'm going to have to stop using them. They have good prices but you cannot plan on receiving the items anywhere near when they advertise, if you even get it. They make good on things in the end but who needs the headache and hassle of this happening constantly?",1,Consumeraffairs,,NC
2022-10-31,0 Port congestion and traffic,"0 Port congestion and traffic planning. 0 solutions to Trucking issues. 0 Weather conditions plan, 0 apologies for late deliveries, Failed Delivery Attempts, Lost Packages. 0 refunds. Incorrect documentation. Disappointments at Peak season. Terrible planning for extra equipment. Inconsiderate for Global events. Forgetting possible Sudden changes in consumer habits.",1,Consumeraffairs,,CA
2022-10-29,They will still even with,They will still even with Prime send your packages thru a 3rd party vendor and they will show up later than if you just ordered it standard. Did you ever think someone is waiting on those car parts so they can return to work? If I wanted my package sent thru UPS I would of got it from eBay.,1,Consumeraffairs,,KY
2022-10-27,They are the worse when,"They are the worse when it comes to shipping. Placed an order 10/23 for delivery on 10/28. They did not ship until 10/26. There is no way it will arrive tomorrow, not be USPS. It is not even in El Paso and USPS will not make a special trip. Thanks for a ruined birthday Amazon. According to tracking USPS has not received it. They don't care. You have no one to contact. You finally find the link to get to connected to customer service which is nowhere here in the US and then when you contact them - they never understand what you want. I have returned to shopping with Walmart and use Amazon more sparingly. I miss the Amazon of yesteryear when they cared about the customer.",1,Consumeraffairs,,TX
2022-10-27,Signed up for Prime and,"Signed up for Prime and after 2 weeks canceled my prime and will never shop Amazon again. Delivered my packages to my neighbors 2 times, open packaging 4 times. Then to top it off I purchased a item that got delivery postponed 3 times. This item is sold by Amazon and delivered by Amazon and didn't say out of stock but yet takes forever to deliver? This company is foolish and run by children. They trying to tell me you don't like our bad delivery service well watch this... Fools!",1,Consumeraffairs,,OR
2022-10-25,They said they would refund,They said they would refund however the more excuses they continue to ask for other evidence related to this product. I warned Amazon that if they don't do anything to resolve this issue then I will be filing a complaint to BBB and report dispute through my credit card company.,1,Consumeraffairs,,GA
2022-10-25,I have ordered some items,I have ordered some items from Amazon few days before 2022 Diwali. All items were delivered in proper condition except one and when I complaint about it they refuse to take its responsibly. I was fan of Amazon and always choose this site over others  but I didn't know that they have worst customer service. I am going to delete my account in Amazon. Thank for this experience. (My order no. was **).,1,Consumeraffairs,,
2022-10-22,This review is after multiple,"This review is after multiple issues with items I purchased on Amazon. To make the long story short, be very careful, and don't leave your card information on your profile. I had an issue w/ a table and amazon told me to deal with the third party; third party is not solving the issue and Amazon doesn't really do anything to solve the issue, but sending messages to third party. Amazon says they are not responsible! The other issue is that after returning an item, I was charged again by the third party by mistake (really!) without any notice! furthermore, I've had couple of items with status delivered which I never received them; when I called amazon, they said the item was lost in transit!!! Be careful. Most people don't really follow up and they are not aware of what's going on. This review is after being on call with amazon for a long time and I'm very frustrated, angry with a severe headache. Thank you.",1,Consumeraffairs,,CA
2022-10-20,This is in reference to,"This is in reference to the way Amazon is handling an international ""wishlist"" purchase and shipment. There are many reasons why someone would want their personal information hidden, and that should be respected. Up until recently, Amazon appeared to be doing just that until the last 2 shipments, one in Sept 2022, which was somehow resolved by someone at Amazon and did not care to divulge how, and now with this Oct 2022 order & shipment (Order # **).",1,Consumeraffairs,,OR
2022-10-19,I have never been so,"I have never been so angry, upset, and disgusted than I am now with Amazon. It was Amazon’s doing giving this item, a Nespresso coffee maker, a second life but without any proper inspection. More so, this item was not in the “original manufacturer’s packaging” as it should have been, but rather delivered in a distressed empty box of DIAPERS. The product itself was nicked and filthy. Several USED PODS were found outside of, as well as INSIDE of the coffee maker. Lastly, it did not contain all the contents as it should have been. Do note that there WAS NO disclaimer indicating that any items may be missing. Amazon has now officially tainted its’ name in my eyes. My family cannot believe what has happened, more so, the health hazard of receiving a product of such in this horrible fashion. How can an item be received / ACCEPTED in this fashion by the original owner, let alone sent back out for a second life in such disarray???",1,Consumeraffairs,,FL
2022-10-18,Amazon's customer service is terrible.,"Amazon's customer service is terrible. There isn't good contact info, getting out of the automated system is hard, and what I find on my account on the computer isn't the same as what the reps see. My default address has changed twice when I had items shipped to other addresses while I did not change it. Orders are late, and reps are not helpful. I was hung up on twice and put on hold for an inordinate amount of time. Finding out any info about a time sensitive order is a nightmare. I've had several orders shipped by USPS that said there was an inadequate address while the address on the site is correct with detailed added info. The system needs improving badly.",1,Consumeraffairs,,TN
2022-10-14,I ordered some socks in,"I ordered some socks in August because I knew I would be needing some and it was a good price. I used a few pair of them and when I grabbed for last pair, there were shards of broken glass in the bag. Had I pulled out all socks like I normally do, my fingers would have been sliced open. I contacted Amazon since this is a pretty serious problem. I didn't request a refund, I just wanted to let them know. The snarky customer service rep said there is nothing they can do because I ordered socks 2 months ago. We are talking about shards of glass in a product they sent to me. Whether it was 2 weeks ago or 2 months ago, they should show some concern.",1,Consumeraffairs,,MD
2022-10-14,I had made a purchase,"I had made a purchase from Amazon.com using my debit card. When using this card, there is a chance that a double charge of my purchase is placed on my card, but I am usually refunded the double charge immediately. However, this last time, the issues I dealt with exposed fraudulent behavior when it comes to customers' transactions. When my card was double charged and not immediately refunded like usual, this prompted me to contact customer service. Carolyn B., assured me that my double charge was refunded, and I would receive it within 3-5 days.",1,Consumeraffairs,,OH
2022-10-02,Don't buy laptops that ships,Don't buy laptops that ships from Amazon. They will allow you to fill order they know they don't have sufficient stock to fill and then have you strung along for weeks with fictitious delivery times and dates. After several attempts and 2 cancellations. I made a third attempt and made order for Lenovo laptop 9/11/2022. It is now oct 2nd. The answer was insufficient stock. They should not string customers along. If you know you don't have sufficient stock let the party know rather than lying to them that they will get product in an established date. This is by far the worst online purchase experience and would never recommend laptop purchase through amazon. Period.,1,Consumeraffairs,,NY
2022-09-30,I've about given up trying,"I've about given up trying to watch movies or listen to music on Amazon Prime. They charge to rent or buy movies that are free on TV even though they charge yearly for Amazon Prime. The movie selection that is free is sadly lacking. It's mostly horror, murder or mayhem. Even much older movies need to be rented or bought. As for the music, so much was available but no longer unless you pay extra for the privilege.  Music I listened to under my Amazon Prime just 6 months ago has been removed unless you pay extra. I won't pay extra for substandard movies or music I can get free on the radio or TV and soon I may drop Amazon Prime completely.",1,Consumeraffairs,,CA
2022-09-26,Amazon did it again... They,"Amazon did it again... They have horrible, stupid delivery drivers and terrible delivery techniques. I recently ordered items and paid Extra to have them delivered the next day, but twice now in the past month they committed fraud and ripped me off of the extra money that I sent them. Someday some other company will come along and be true to the customer, not their management. I DON'T recommend Amazon at all.",1,Consumeraffairs,,CO
2022-09-26,Amazon Prime use to offer,"Amazon Prime use to offer 1-2 day shipping. Not anymore! They are forcing 3rd party sales trying to corner the market and making false claims for Prime members. I haven’t received a minimum 2 day delivery in over a month. They are forcing 3rd party sales and they ship the items USPS or FedEx, the slowest shippers in the country. Cutting back on warehouse Amazon facility stock. I ordered 1157 LED BULBS shipped from China??? It’s been over 3 weeks now. Go figure! If Amazon would like to challenge my statement you know how to contact me. I’ve emailed Jeff several times and he seems to be the only one to care, after it’s too late. Amazon is going downhill fast and not worth paying Prime membership.",2,Consumeraffairs,,IN
2022-09-25,I was looking for a,"I was looking for a neck ice pack and the agent was helpful but her supervisor was rude and had an arrogant attitude towards me, She even went as far as disconnecting my call. Bravo Amazon in this era of a pandemic that is not wise. Amit ** Anaheim, Ca.",2,Consumeraffairs,,CA
2022-09-20,Had my Amazon account for,"Had my Amazon account for years. After trying to login unsuccessfully, they tell me acct is on hold. Clearly someone may have tried to use my account. The only thing I can see is a phone # showing last two digits not matching mine. They tell me a specialist will contact me via email. Then they give me the last four digits of a credit card I do NOT even own. Specialist tells me to submit id verification online in acct. Very funny, I cannot ACCESS acct...duh. I call c.s. back yet again... They say they will send email to specialist again. Another contact from specialist WITH SAME results...telling me to send id verification VIA Amazon account... I try for the heck of it to sign on...to NO AVAIL.... Um excuse me SPECIALISTS....I cannot ACCESS MY ACCOUNT, HENCE me contacting you in THE FIRST PLACE and this is a catch-22 and a RUN AROUND.",1,Consumeraffairs,,WI
2022-09-17,I've been an Amazon customer,"I've been an Amazon customer for 12 years, and a Prime member for about 10. Until now, I've had few problems with the company. I'm not a serious reviewer. Over these years, I've written a total of 96 reviews for products. (This nowhere near matches the amount of product I've bought from them, I just don't write reviews for everything I buy).",2,Consumeraffairs,,NY
2022-09-16,I purchased a product and,"I purchased a product and I was sent a different formulation instead. When I tried to contact Amazon about it, the system only allowed for the option of a “refund upon return“. I was seeking a replacement and did not want the inconvenience to have to go to another location to return this item if I was not the one that made the error. The seller did not allow for a way to receive the item I ordered and send me some sort of packaging that I could just leave outside in my mailbox to return it. ",1,Consumeraffairs,,FL
2022-09-15,Amazon has recently begun to,"Amazon has recently begun to stop some of their customers the ability to review products with no explanation why they aren't allowed to review it. The net result of this will be an inability to trust the validity of any reviews they ""allow"" to be posted.",3,Consumeraffairs,,FL
2022-09-12,I've been a Prime customer,"I've been a Prime customer for somewhere between 7 to 9 years now? Weekly in fact. As a small business person since 1995, and one in hospitality, I deal with human beings of every personality type, many nationalities, backgrounds, etc. What it makes you in the end, is a very fair person who because one is also the target of unfair reviews, you develop a sense of propriety and how to manage issues or turn lemon into lemonade. To this day, Amazon has never attempted to discuss lemons into lemonade. They just like to keep you sucking their sour ways of not dealing with something or admitting they're in the wrong, and ignoring you with just citing vague company policies. ",1,Consumeraffairs,,GA
2022-09-08,I’ve had far more negative,"I’ve had far more negative experiences with Amazon than positive. Every purchase feels like a gamble, yet oftentimes there’s no viable alternative and all I can do is leave it to luck. It first started with damaged product, which has happened on at least 3 separate purchases - sometimes repeatedly on the replacements. These were all books and console game discs, which are small in size and easily affected by mistreatment during transportation. Speaking of shipping, why the unrealistic ETAs on the product pages? While my goods have a poor track record when it comes to consistently arriving on time, I don’t think that’s the fault of the hands on deck, aka workers who are physically making it happen. ",1,Consumeraffairs,,
2022-09-06,"In about March/April 2020, Amazon","In about March/April 2020, Amazon sent me an email accusing me of abusing my account. The email stated they wanted to understand the reason of my usage. I tried to send an explanation (I started purchasing much more frequently in reaction to watching YouTube videos on latest/essential emergency prep items available on Amazon.) I kept the items I liked and returned items that had poor quality or didn't match the photo and/or description posted on the website. When they sent the email, I discontinued making frequent purchases and only made occasional purchases (once or twice a month). Also, I contacted Amazon before making any further returns and offered to send them photos and referred them to their own customer feedback reviews as evidence that I wasn't making anything up or being unreasonable. Their return explanation options menu was limited, making it difficult to specifically communication the issue. ",1,Consumeraffairs,,MD
2022-09-01,I ordered specifically from Amazon,"I ordered specifically from Amazon (at a higher cost) since they could deliver the item by the time I needed it, whereas the supplier would take a week to deliver. After placing the order on Amazon (with indicated order window), the delivery day was not met and updated to after it would have been delivered by the supplier.",1,Consumeraffairs,,FL
2022-08-31,My last experience with Amazon.com,"My last experience with Amazon.com that led to the closure of the account was from out of fiction. The day before, I received a scam phone call about fraudulent charge on my account, therefore I reported this call on Amazon.com like a good samaritan. The next day, my account was blocked due to the suspicious activity. When I called Amazon, I was placed on hold for 15-20 minutes with the end result, ""We don't have the answer for you now, wait 24-48 hours, the case will be escalated to a different department"". Later that date I received a bizarre email about the account closure and aggressive demands to submit pay stub, (apparently if you're unemployed, you can't shop on Amazon), utility bills (if you don't pay bills, the Amazon shopping is also prohibited) and Id. ",1,Consumeraffairs,,NY
2022-08-30,Hackers stole my two credit,"Hackers stole my two credit cards info from my Amazon.com account and made small monthly non-traceable ""digital"" purchases of Netflix and Frndly. One of my credit card companies stated this is a known problem with Amazon.com hackers and is common since most people don't look at small charges on their statements such as these $6.99 and $10.95/month charges. For obvious reasons, the stolen card numbers are typically not used for purchases that involve items delivered to a physical address. I recommend people, at a minimum, go into their Amazon account to check for unauthorized digital purchases: click Your Account - Your Orders - Digital Orders.",1,Consumeraffairs,,MD
2022-08-30,I was looking through several,"I was looking through several items for Milo's sweet tea. I clicked the icon. I found for Milo's, but the result showed another tea, plus various other brands as referrals. It would have been extremely easy to click the first item that showed, but my experience with Amazon in other items alerted me to be cautious.",1,Consumeraffairs,,OH
2022-08-27,I have been a long,I have been a long time customer of Amazon and its audible partner site. About 5 weeks ago for no reason given both of my accounts were locked out. When I called the customer service number I get no answers and an given a statement that they must contact a different department but they can only do so by placing a ticket. So this happens the same way every time I've called. Then I get an email that they decided to close my account without reason. ,1,Consumeraffairs,,FL
2022-08-27,Overnight Amazon deleted my 10+,"Overnight Amazon deleted my 10+ year old account with all my data, orders, subscriptions, listings, credit cards, Prime membership, without notice and without my consent. In addition, I have purchased several protection plans that I will not be able to use, if necessary, as I no longer have access to the invoice for the insured product. I can't cancel these plans either, as I don't have access to my account.",1,Consumeraffairs,,FL
2022-08-21,I tried to cancel a,I tried to cancel a item on Amazon. They have the cancel button on there but it won’t let me cancel so I contact online support and see if they can cancel. Then I get this rude person who think I am one of their friends. I am a paying customer you don’t talk smart to people.,1,Consumeraffairs,,DC
2022-08-18,Bought a queen size futon,"Bought a queen size futon from DCG on Amazon, the item was not what was pictured and the mattress did not fit. The seller wants me to pay for return shipping for sending me an item that not as advertised. The item must be in resalable condition or no refund, went through amazon A_Z warranty which is supposed to protect me and they have not done so. I will never shop at amazon again after this the people that work there have no concern when it comes to customer's money, DON'T EVER BUY FURNITURE FROM AMAZON.",1,Consumeraffairs,,CA
2022-08-15,I ordered 4 roof top,"I ordered 4 roof top air conditioners from Amazon. The order was supplied by Amazon reseller RVSupplies. On the order page it was mentioned full refunds if returned within 30 days. I attempted to cancel the order within 4 hours as the project has been cancelled. Amazon said the supplier reject the cancellation since he accepting return within 30 minutes!! from order. This is unheard of. How Amazon accept such lousily supplier. So, the order has been shipped to me. Then I found out that I need to pay for the shipping back ($150 per item....times 4. That is $600 out of my pocket... and I didn't even saw the order). After I got confirmation of the returned then I got a message from Amazon that the supplier will charge re-stocking fee and also claimed some damage done to the UPS return shipment.",1,Consumeraffairs,,GA
2022-08-13,Recently I bought a bunch,"Recently I bought a bunch of Angel Soft Ultra with 2 ply toilet tissue from Amazon, but they are total not 2 ply and very thin, for sure, they are 1 ply. So their label is misleading people who have paid the price for 2 ply. After I contacted it with them and they just ignored this issue and never replied to me. So don't buy this toilet tissue if you need 2 ply thick toilet tissue.",1,Consumeraffairs,,NY
2022-08-08,Amazon is a cheating system.,Amazon is a cheating system. You can rate any seller or delivery service except their own!!! Prime sucks. Jeff Bezos is a joke of a man. Every time I order a product from them that ships through them I have issues! No next day or Prime shipping. They advertise products in stock then say they can't fill order because it's unavailable (false advertising). Claim free next day delivery with Prime but I rarely see that happen (false advertising). I live in Washington State and am surrounded by Amazon warehouse and still can't get a order and if you call the offshore phone centers they can't help and you can't truly review amazon as a business. They will cancel your ability to review anyone. Boycott Bezos. Boycott amazon. Literally every store has a online presence and ordering with better customer service and delivery.,1,Consumeraffairs,,WA
2022-07-31,Amazon.com used to be really,"Amazon.com used to be really great. Not anymore. They charged me $150 for a bunch of items, which were then never delivered. I didn't realize it till about 3 months later (I receive 10s of order every day). I called them and asked for compensation for the inconvenience (I shouldn't be responsible for keeping track of items -- in my eyes, their charging me for the items they didn't deliver is fraudulent!). Very disappointed. They don't care about customers anymore.",1,Consumeraffairs,,NY
2022-07-28,Been at my job 20,"Been at my job 20 years, have built credit with retailers. Yet this site, which I patronize the most, even purchased furniture from with my direct debit card. Which is pretty much cash, for years...is the only one I've learned this week, who doesn't accept PayPal, or any basic online credit cards such as Affirm or Klarna. eBay or Walmart have been more reasonable.",2,Consumeraffairs,,PA
2022-07-25,I’m a huge fan and,"I’m a huge fan and customer of Amazon overall. However, Amazon Home Warranty is one of the worst consumer/business experiences I have ever had. I had problems with my washer/dryer as well as my AC unit and Amazon Home Warranty found a way to NOT cover this. I’m not at all surprised to see other ratings on your website agree with my experience. I will never use this service again.",1,Consumeraffairs,,TX
2022-07-23,"""I received two relatively inexpensive","""I received two relatively inexpensive items that I didn't want from two separate orders. Amazon gave me one return label for both products. I packaged and returned the items, received my refund, and believed it was finished. Weeks later, I received an email that they hadn't received one of the items. I checked online and both items were marked as received. Weeks later I received another email that Amazon hadn't received one of the items and was charging me for it. Online, the status of that item had been changed back to ""In Transit"". Tried to contact a customer representative. It was difficult to find a way, and I never got through to anybody. I haven't got all day to wait and fight with them over it, so I guess they'll keep the thirty-something dollars, but they'll never get another order out of me.""",1,Consumeraffairs,,VT
2022-07-16,Their drivers are horrible. Not,"Their drivers are horrible. Not the delivery drivers they are great. The 18 wheelers. They pull out in front of you, hang in the left lane, and constantly take routes when there is no way they can make the turn.",1,Consumeraffairs,,NJ
2022-07-15,Multiple items I have ordered,"Multiple items I have ordered have been delivered later than promised. Also, I get an email from them stating it has been delivered when it hasn't. It shows as ""delivered directly to customer""! Frustrating!",1,Consumeraffairs,,VA
2022-07-11,I was a Prime member,"I was a Prime member for years. I purchased a vacuum that broke right away. They sent me a replacement and let me return the broken one through Kohl's. Then the replacement broke the same way the first one did only it took a few days past the 30 they allow you. So now I could no longer return to Kohl's, although they said I could, but Kohl's couldn’t process the code they sent. When I drove the twenty miles to return it there. Then they were also going to charge me a restocking fee. ",1,Consumeraffairs,,TN
2022-07-08,I stupidly tried yet again,"I stupidly tried yet again to order some items through AMazon since they were on sale. 1 of 3 arrived damaged, tried to return it. Missed USP since I got covid and ended up in the ER and was admitted. Came home 4 days later with the items completely smashed and glob everywhere with pieces of glass and 3 out of 5 people (including supervisors) wanted me to mail that back in order to get a refund. They wanted me to commit a federal crime by mailing broken glass intentionally to them. A local officer I called even said to them that I am not allowed to do that. They then wanted me to go wading through dumpsters to take pictures of the items. This was not even 50.00 worth of stuff and I already have covid and this is how they treat you! We did find one small bag with some of it in it so sent those pictures but they won't do anything since it's not all 3 items. It's a disgrace and I can not believe how low they have sunk! NEVER AGAIN!!!! ",1,Consumeraffairs,,IL
2022-07-03,My daughter on my behalf,"My daughter on my behalf placed an order on my account. It was a large order and as such Amazon put a hold on my account until we uploaded a copy of our credit card statement with our name, address and last four of the credit card. We have done this now three times. Each time they send a no-reply email saying what we submitted was insufficient. you have to hunt on the website for a number. I have called twice trying to get them to take my account on hold but nobody can help. They keep saying I need to upload the document, which I let them know that I did and I know they received it because I got an email stating the document was insufficient even though it is exactly what they asked for. They will not allow you to speak with a supervisor and the front line people do not know how to solve the situation. I wish I could give zero stars.",1,Consumeraffairs,,CA
2022-07-01,I had been an Amazon,"I had been an Amazon customer for many years, I had subscribed to the majority of their services. I have now canceled every subscription service I had with Amazon from Prime on down. I recently purchased a 1200 BTU LG Model LW1217ERSM Window AC from an Amazon seller, CyberSavings LLC. The AC arrived completely broken, one fan blade was completely broken off, the fan shroud was destroyed, the unit was compete junk. I am a 66 year old senior citizen and I suffer from diabetes among other ailments. The unit goes in the second floor bedroom, so I had hire someone to install it. It was after it had been installed that I found it was a piece of junk. ",1,Consumeraffairs,,FL
2022-07-01,I am not a heavy,"I am not a heavy user of Amazon. Mostly because the quality of goods that aren't from a big brand supplier are questionable. I recently had my amazon account hacked and amazon proactively locked down my account but not before allowing one of four transactions progress to shipped. This resulted in >$1000 being charged to my account. Amazon are not taking resolution of this seriously as my financial institution have determined amazon should be responsible for the refund. It looks like amazon would prefer to make revenue on cybercrime and fraud than support their customers with timely, clear and relevant management of these cases in stressful times. It appears amazon sees more profit in supporting organised crime and probably facilitating money laundering or financing terrorism than it does in legal businesses and legitimate consumers. Disgraceful.",1,Consumeraffairs,,
2022-06-29,The quality of the customer,"The quality of the customer service has deteriorated. The representatives are heartless and utterly unprofessional. What happened to Amazon.com???? They take your money, and do not care about the service provided. It was NOT always that way. The service has taken a turn for the worse over the past couple of years. I suggest you purchase from Walmart, Target, Ebay, etc any place but this ripoff.",1,Consumeraffairs,,NJ
2022-06-25,I am registered with Amazon.com.,"I am registered with Amazon.com. Purchased physical gift cards purchased from a store. And with their help, I topped up my Amazon gift card balance for a total of $435. The replenishment was several transactions. For what I have photos, checks and physical gift cards. I also have videos of these transactions. After a while, when I decided to use my balance and make purchases on the Amazon website, my account was blocked. And I didn't get my money back! Account blocking date 11/06/2022.",1,Consumeraffairs,,
2022-06-23,I was trying to place,"I was trying to place an order for some books with gift cards. For some reason, I couldn't access the shipping page, so I called Amazon customer service. The rep was rude and was trying not to answer my question. Eventually he told me to use a dummy credit card (not a real credit card) and this would fix the problem. He even sent me a link.",1,Consumeraffairs,,
2022-06-23,I just moved to a,"I just moved to a new house, I started Amazon Prime and ordered a couple of packages. They delivered to the wrong address and they send me a pic of the packages delivered to a mobile home. I called them and requested to get the packages re-delivered and they did to the same wrong address. I ordered some more and again they went to the wrong address even though I wrote specific instructions on how to get to my house. Yesterday 2 more packages went to the wrong address and finally today I received a package to my house. I called to get the ones from yesterday re-delivered or refund and they closed my account!!!! Really???",1,Consumeraffairs,,TX
2022-06-23,This Review is for AMAZON.CA.,This Review is for AMAZON.CA.,1,Consumeraffairs,,
2022-06-13,"Amazon drivers can't read, every","Amazon drivers can't read, every time always past strict times of business closing. In my delivery directions it says this is a business and only open Monday-Friday 8am-5pm, and every time they deliver past 5, missing a lot of packages. Even have it in the address line of delivery hours. Amazon don't care of the many complaints as they still deliver late. I will create a site just to post all the complaints for amazon, maybe if people stop using them things may get better. I use them very little now, where I use to use them all the time. I will not renew membership next time, as well as send bad remarks about amazon and help people find better places to go.",1,Consumeraffairs,,TN
