Fecha,Título,Descripción,Rating,Fuente,País,Estado USA
2023-02-04,Drive Thru Pharmacy,"The people serving are absolutely lovely. However, how stupid is Walmart (MarketPlace, Washington Ave, Mount Pleasant, WI) that the curb to the drive thru Pharmacy prevents driving close enough (or chews up tire side walls) to the draw/wall? Then, no matter how close you can get, the drawer does not come out far enough for anyone in any type of vehicle to reach anything in the drawer w/o opening the car door, unbuckling the seat belt, and reaching....I would think Walmart could do better and /or care enough to fix it!!",2,Trustpilot,US,
2023-02-02,Careless DAMAGED Product. Major Hassle.,"The ordering process itself was fine. The on sale item, a Honeywell Safes .39 Cf Lite Weight Key Lock Waterproof & Fire Safe Chest, Handle, A4 Letter & Legal arrived one day earlier. However, it was carelessly handled rendering it very DAMAGED AND UNUSABLE.",1,Trustpilot,US,
2023-02-03,I received the wrong item and Walmart…,I received the wrong item and Walmart won't exchange it for the correct item because it was discounted item at the time. I received a refund but I really wanted the 2 boxes of 12 pens I ordered at the special price! Bought at Walmart.com. Walmart sucks!!!,1,Trustpilot,US,
2023-02-03,W+ is a Waste of Money,Don't waste your money with their W+ membership. They didn't attempt delivery of my groceries and claimed they did. I would pay 1 cent this membership. It's the worst membership I've ever had.,1,Trustpilot,US,
2023-02-04,Ordered a piece of furniture and…,Ordered a piece of furniture and requested someone to assemble. They have a contract with Angie’s list but nobody knows how to set up appointment.  In addition there website is terrible,1,Trustpilot,US,
2023-01-30,"Very poor service,cheap products","I would not recommend anyone ever to shop online with Wal-mart there customer service stinks,there shipments are never on time,they take out of your account whenever they want,and there products are cheaply made a d sucks.its a shame they were a family good business at one time.a d now they don't care about there customers or if you have a problem.never order with them again,and you may want to think twice about if you will.",1,Trustpilot,US,
2023-02-01,ABSOLUTELY UNDER NO CIRCUMSTANCE BUY…,"ABSOLUTELY UNDER NO CIRCUMSTANCE BUY FROM WALMART.COM!! It is the biggest scam ever! Target will literally price match and actually help you.I bought an IPad on Sunday from Walmart.com. I had to have it delivered express, as pickup was not an option. It was out for delivery and then I was notified that the delivery was attempted. They said for 2 days they would come drop it off after. After about 3 days and 29 calls later, Walmart admitted that the driver STOLE my Ipad!! They will not send a new one and said they will issue a refund that will take 10 business days. When I said “what is my recourse”? They said “you have none!” Basically Walmart admitted to someone stealing my IPad, won’t send a new one, won’t issue a credit, and said I need to wait 10 days to see if the money is even released!! This is disgusting and I will NEVER Support this disgusting company again.Buyer Beware!!!",1,Trustpilot,US,
2023-01-22,Pharmacy malpractice,"I was taken to the hospital in an ambulance after I began experiencing excruciating pain pos thoracic epidural. At the hospital, and MRI revealed an epidural hematoma and stenosis exacerbating the pain. When I was released from the hospital, I tried to get my prescriptions for pain from Walmart but, the arrogant pharmacist, Alicia Shaw, refused to dispense them. In fact, she said that she tore them up. which was one of her 3 lies. I had the hospital and my spine doctor call her but she still refused to fill them. As, a result, I had to make an emergency appointment with my physician to write all new prescriptions.They then took my old medicines which I will need after I heal fro this hematoma and destroyed them withoiut any offer to reimburse me. Walmart Pharmacy"" should have no business having a license to dispense controlled medications as their incompetence is a danger to public health.",1,Trustpilot,US,
2023-01-28,Online ordering experience a NIGHTMARE,Online ordering experience a NIGHTMARERUN you are better off buying groceries in person else where. If you are looking for Walmart delivery to make your life a little easier forget it !! Not worth the trouble and grief. My last order I was overcharged by hundreds of dollars with bogus charges !!!,1,Trustpilot,US,
2023-01-30,All I want is anwers,"I have never had a problem with Walmart until now. I noticed a -74.07 on my banking app, and I haven't place a order in that amount since last year, so I'm calling trying to figure out where that amount came from and their suddenly acting dumb. Pretending they can't hear me and hung up.",2,Trustpilot,US,
2023-01-30,Bought an electric cooktop and it has…,Bought an electric cooktop and it has failed after only four months. I was told I would receive a refund. Now that I have followed up to see why I haven’t received my refund. I was advised I would not get a refund and if I wasn’t satisfied with that to dispute the charge with my bank,1,Trustpilot,US,
2023-01-29,Order #2000106-73840520  Ordered a…,"Order #2000106-73840520  Ordered a grill for friends in Naples. The first order, I got an email saying it would be delivered early.  Then went to delayed and 4 days later, can't be delivered.  So I order it again for instore pickup with the pickup persons name.  They go to pickup, identify themselves and they would not let them have it!  Customer Service was less than cooperative.  They ultimately asked for store credit and were given a gift card. SMFH!  So they would not give them the item but hundreds of dollars in store credit?  This all makes no sense.  This is horrible service.  Just lost an online customer!  Say what you mean and do what you say Walmart!",1,Trustpilot,US,
2023-01-28,Idiotic and more than stupid teenage staff,"I walked in on a Saturday at the Innes Road branch to buy a 6 pack of beer. When trying to pay for it, the cashier said he was underage and sent me to customer service. Customer service sent me to the self-automated checkout. checkout sent me back to customer service. A stupid teenager at check out told me they can not sell beer to anyone who had been drinking. I told him I hadn't been drinking all day as I had just dropped my daughter for an activity and had to go pick her up. I asked him if he had a breathalyzer. No, he said but I can see it in your eyes. I asked if he was a doctor. He said no but still refused to sell me the beer.Please employ competent staff not teenagers with an IQ of zero.",1,Trustpilot,CA,
2023-01-28,Messed up delivery,We order alot of stuff through Walmart and every single month atleast 2 orders are messed up and we have to wait 24 -48 hours to receive the messed up order because of an operator error. Then it's my job to call the store and have it fixed .. makes me want to not renew my Walmart plus,1,Trustpilot,US,
2023-01-26,Devon at the Walmart pharmacy,"Devon at the Walmart pharmacy in Lake Jackson, Texas had a calm and gentle voice on the phone and then again when I arrived very kind and helpful. He helped me sync my final medication so that I could get them all (5) at once in the future instead of multiple trips. He even alerted me to the fact that I was out of refills. I can read for myself of course but it all gives me a genuine feeling of being cared for. Thank you Lake Jackson Walmart Pharmacy for hiring tender hearted ones like Devon. Keep up the good work🤗🤗",5,Trustpilot,US,
2023-01-25,Don't shop Walmart!,"I ordered 2 wavedash Gamecube wireless Controllers on Dec. 28, 2022. I paid $48.98 through Walmart.comI still have not received the items as of Jan. 25, 2023. Walmart says they were delivered, but I never received them. I asked for a refund and was told nothing they can do because it says they were delivered. Walmart steals your money and never deliveries the Items. Fraud! Thieves, and liars! Where is my money???",1,Trustpilot,US,
2023-01-24,I work for Walmart 8 years,I work for Walmart 8 years1333 North mountain OntarioI was so upset because I posted something on social media I didn't think it was going to risk my jobI love working there and I love all my friends now they're saying I'm not rehiable is that true cuz I posted something only God knows I will miss all you co-workers at Walmart if they call me back I would go back 😭😭,1,Trustpilot,US,
2023-02-03,The Walmart in Ogallala Nebraska I…,"The Walmart in Ogallala Nebraska customer service, accessibility, and management need serious improvements. Rather than rectifying the situation associates and store management refused to acknowledge or assist. 1) An elderly gentleman in a wheel chair was trying to get groceries and we asked an associate to get an item out of reach for him.  The association mentioned we would need to find an associate not stocking to assist. 2) The same gentleman asked for an electronic scooter as wheelining was challenging due to sore hand and diabetic neuropathy.  As a customer I offered to see if an electric scooter was available. Amanda and Sarah noted the lit carts are all out of order. 3) One associate offered to assist on the gentleman.(4) When feedback was procvided to the store manager, Jordan refuted his team’s ability to assist and noted  “the carts are out of my hands and responsible to the state manager” and cut off each word of feedback for improved education and customer service for individual with diasabilites.  I understand a standard associate may have education needs, but to have this level of disregard, argument, and arrogance from management that should have improved training is abysmal.",1,Trustpilot,US,
2023-01-25,Went in there to pick up a few thinks…,"Went in there to pick up a few thinks saw some soda that was new so I was going to buy it and tried my food stamps it got scanned wrong I guess so I needed help and the employee berated me and publicly ousted me for using food stamps for soda so I contacted Corp told them the next day the store manager calls me and tells me he heard about my complaint and for me to drop it and if I come back in the store either he is ""going to take care of me"" or the police and I better hope it's the police so apparently I complained about the worker he is sleeping with to threaten me like that",1,Trustpilot,US,
2023-01-24,Disappointed,"I am not sure what is going on with Walmart.com but I got scammed again. They want you to leave a card on file if you are a member, but why would anyone want to continue to do so if your card is used without your permission? This is the second or third time my card has been used. My bank suggested that I do a police report and this time I think I will. No more online shopping for me with Walmart.com!",1,Trustpilot,US,
2023-01-25,The worst company in the world of you…,The worst company in the world of you buy something online be lucky to receive in full but there’s missing part in your delivery better to forget the item . Walmart is a nightmare with a worst customer service ever I am about to pay a consumer lawyer to get my issue resolved please avoid Walmart or walmess….this company is a nightmare it shouldn’t exist but unfortunately,1,Trustpilot,FR,
2023-01-30,Agree with most of the reviews,Agree with most of the reviews. ordered some home goods. The quality of home textiles could be better. the other products are so and so.,2,Trustpilot,US,
2023-01-24,W+ experience,"W+ experience - says deliverynot availablein my area yet they deliver from the store to myhouse anyway. when purchases from store delivery to home - packages get stuck in delayed process or lost in transit - never gets deliveredon time WASTE OF $$$= LOTS OF FRUSTRATION  CSR in call center NOT within USA and do not value customers, lack of support/care/understandingvery rude",1,Trustpilot,US,
2023-02-01,I just found out every time you make a…,I just found out every time you make a purchase at walmart.com on the internet Walmart sells your phone number to the spam callers!,1,Trustpilot,US,
2023-01-30,Orange City FL,"Orange City, FL 3273 I want to be certain that Dylon Santana gets the highest recognition for this. Last night will @ the self-checkout, I suddenly felt very dizzy. Ultimately, I ended up blacking out. When I came to, I found myself on the floor w/several people around me. Dylon was so kind & caring in staying with me, keeping me calm, until the ambulance arrived & took me to the hospital. He even finished ringing up my items for me as well. Upon my return to the store later after being released from the hospital, Dylon was off the clock, yet still attempted to try to locate where they put my purchased items. I was told they would hold onto them for me. This unfortunately was not the case. The groceries were not located. Therefore, considering I was still very weak, I requested a full refund as I could not stand long enough to attempt to shop for all of my items again. Thank you from the bottom of my heart Dylon, for being a true gentleman with a huge, caring heart! We need more people like you in customer service today!",5,Trustpilot,US,
2023-01-23,Great Customer Service,"We were here regarding a school project, while most companies don't appreciate us calling them, an employ in customer service, I believe her name is Somya Singh. She really great and kind, instead of cutting call she put us on hold so she could attend other customers, and hen got back to us as soon as possible. Although she wasn't allowed to answer our questions, she did give us a great advice to call the Walmart near us. Thank you Somya Singh we really appreciate it. - Love from BRMS",5,Trustpilot,CA,
2023-01-23,Non refundable/returnable clearance items,"So I've been a customer at multiple walmarts. I have NEVER KNOWN nor heard of clearance items being final sale. This is now being inforced and not all of the employee’s are informed. When asking for help with this at customer service I was given crappy service. I would like for The big wigs to ensure Everyone is aware of new protocol and onform customer before they purchase as it is a big inconvenience to consumers. Also, more training is needed with the younger associates customer service is lacking all around. Smh",3,Trustpilot,US,
2023-01-26,Big corporations don’t give a ****,Tried to buy something on their website with a gift card then the rest of the balance with my bank card but was charged for the whole thing on my bank card and apparently there’s nothing they can do about it. It said I was only paying 40$ on my bank card so it’s not like I didn’t do it right or something. Completely on them. Now if I want my money back I have to take this huge box back to the post office and pay for shipping which I definitely can’t do cause I don’t have a car and I don’t want to spend more money on this bullsh** than I have to. You’re a huge corporation that can definitely do something about this but you choose not to . F*** Walmart,1,Trustpilot,CA,
2023-01-17,Everything is just messed up,"I signed up for a year free shipping. So far it's a disaster. They are using drivers for small orders that is too lazy to check the shelf. Went to BJ'S and the prices are so much better. Walmart needs to ship from a warehouse, not the store. Then you call customer service and it's in another country and the operator can't understand what your saying. I'm dropping there yearly shipping and going to BJ's.",1,Trustpilot,US,
2023-01-11,I ordered a chest of drawers online to…,"I ordered a chest of drawers online to be assembled and they sent a guy who was bothering my family asking for more money, I was at work and I called him to leave and he did ,and he left the chest of drawers without finishing assembling and even broke a piece of wood,  , I will never buy furniture from this place again , horrible customer service",1,Trustpilot,US,
2023-01-23,Dont Order Online,"Walmart's online delivery service is a scam!Every time I order groceries, there is at least an item or two missing from my order, yet I'm charged for it. 3/4 of the time the fruit you get is moldy or rotten, and items much as milk/ bakery items, etc. are very close to expiry date (i.e a day or two before they expire).Almost seems like the employees just pick the items for online orders from stuff they are about to throw out.Online delivery of non grocery orders don't arrive sometimes, yet the company will say they were delivered. Been waiting over 2 months for items that were supposed to be delivered within a week. No updates on when they will arrive. I'll be canceling that order- if they let me!I'm boycotting Walmart. If you're thinking of ordering online from this company- DONT!",1,Trustpilot,CA,
2023-01-24,Walmart does not meet 'arrive by' times for shipped items.,"Walmart never meets its 'arrive by' times and inquiries about this are met with rude, unhelpful agents. If the item needs to be shipped, don't plan on it arriving on time. No refund if item shows 'shipped', even when it has not shipped.",1,Trustpilot,US,
2023-01-12,They would have to fire most everyone…,"They would have to fire most everyone and start over to manage even the suggestion of improvement.This is, and I'm in my late 70's, the worst company, in every way, I have ever done business with. Period.",1,Trustpilot,US,
2023-01-23,Walmart sold me a prepaid Mastercard…,Walmart sold me a prepaid Mastercard that turned out to be a gift card. The card turned out to not be what it said it was on the cover. And would not make it right by exchanging it or return my money. They wouldn't budge. I am out $500.00.,1,Trustpilot,US,
2023-01-20,A constant run around on every order…,"A constant run around on every order delays misquoted on whether or not something was in stock and damaged items, inadequate and poor packaging. False notifications that items were delivered costing us time and money with our business.  Walmart is a joke when it comes to online ordering and shipping.  I even got a beat up used watch when I ordered an Apple Watch it was unreal.  They do not monitor or vet any of their suppliers buyers beware!",1,Trustpilot,US,
2023-01-20,I bought two articles online one was…,"I bought two articles online one was delivered on time and I received an email the second article was shipped and delivered while it was not !!!!!(It was a vaccum stick costing 83,65$)When I called Walmart they asked one people said it was not delivered , when I called back another agent said it was delivered ! No could provide an answer",1,Trustpilot,CA,
2022-07-09,WALMART IS A THIEF!!,"WALMART IS A THIEF!!! THEY NEVER GAVE BACK MY MONEY!!! I had the worst experience with Walmart!! This is about my canceled orders on July 9, 2022, and I still haven't gotten a refund. I have reported it A MILLION TIMES, and all the customer service told me they've deposited it back to my account but I never received it. Reported it back again, and they all same the same thing.  I have been calling their billing, AND THEIR BILLING EITHER PUT ME ON MUTE OR JUST END THE CALL WITHOUT ME SPEAKING. It has been so frustrating knowing that I had been a loyal customer for more and have been choosing Walmart over Target and any other store. TRUST ME!!! This has been the WORST MERCHANT EVER!!!",1,Trustpilot,US,
2023-01-19,I ordered a food delivery from Walmart,"I ordered a food delivery from Walmart. My spot was for 8-9 pm. They kept sending me text messages sorry your order is late. Long story short. I waited 3 hours never got my order. I was a very good customer at Walmart over 20 years. Bye Walmart. This happened in East Windsor, Ct",1,Trustpilot,US,
2023-01-19,Walmart uses fraudulent technics to steal your money,"I just closed my WM account due to WM's fraudulent wats of stealing their customers money.  If a customers orders and pays fpr an item, customer should recieve item like AMAZON does.  Walmart and their sellers take their customers, customer gets nothing.  It's ashamed the WM Family decided to remove all the INTEGRETY the worked so hard to instill in his company.",1,Trustpilot,US,
2023-01-17,Worst experience on online ordering the…,"Worst experience on online ordering the advertisement is “Autel MaxiTPMS ITS600E TPMS Diagnostic Scanner Tool Relearn Activate MX” and what we received is an off-brand knout item look and feel like Swap Meet merchandise. The sad story is after talking to Walmart customer support they suggested that the item was sent by mistake and to reorder and they will refund the $323.24, so we received the second item and it was the same fake off-brand again. Now we must wait for both to be refunded.",1,Trustpilot,US,
2023-01-17,"Terrible at Shipping, which is 100% of the job","Pretended they shipped me something. Then a week later claimed it was lost. They never even sent it. Created a label and never sent anything. Kept my money for a week, then said they'd get around to a refund when they get to it. No discount, or any substantial apology. What kind of sucker uses walmart.com regularly? Must have very low standards for themselves. I'll never use walmart.com again.",1,Trustpilot,US,
2023-01-16,Worst online customer service and online ordering,I placed an online order for pick-up. They refunded products that was in store that purchased on the same trip for picking-up my groceries. One of the items that was cancelled on my order they decided to ship it for me from another store. The value of the item was $1.49 and they charged by credit card for $16 shipping. The customer service is so bad and unreliable. I will never order from them again.,1,Trustpilot,CA,
2023-01-13,I ordered an iPad and an Apple Watch…,I ordered an iPad and an Apple Watch off walmart.com. They brought to the door a box and an iPad in two separate packages. The iPad was in there but the box was empty. That was supposed to have had the Apple Watch in it. I called Walmart right away and they said they couldn’t do anything because we signed for it and it was shipped. Then I called FedEx to file a claim they denied it. I called Walmart back to see if I could get a refund or another watch and they deny it so I’m out for $400 and no watch.,1,Trustpilot,US,
2023-01-17,UNDERSTAFFED,"It seems EVERY time I visit any Walgreens, it's another hassle..Long line, untrained staff, empty shelves,pharmacy on lunch break..""come back later""..Today, on hold for 10 minutes, switched automatically to a ring tome..another 3 minutes..and NO ONE picked up!! Doesn't this company make enough $$$ where they could hire, train more help and really service their customer?? :(",1,Trustpilot,US,
2023-01-24,Second time I have had this problem,"Second time I have had this problem. It is obviously my own doing. Ordered something from the marketplace and it never showed up but online showed delivery was made. I have called numerous times and customer service was very nice but I kept waiting for the delivery as I was told to do. They are now going to ask the vender if I could be issued a refund. 48 hr waiting time. Then I have to call and do the whole thing over again. Last time the vender gave me half the price of the item I ordered instead of a full refund. If the vender doesn’t want to refund, I am guessing, I will have to wait until the product actually arrives. This is a very bad way to do business, says me. Items should be guaranteed a full return. Walmart should stand behind the products that are being sold in their name.",2,Trustpilot,US,
2023-01-18,Loyal to a point but not this…. Gross,Have been a loyal customer for years with lots of monthly pick ups due to my diabetes. This is a Superstore Walmart in North London Ontario Canada. Today the pharmacist was picking his nose and filling prescriptions. YumRemoved my files from such disregard. Unreal,1,Trustpilot,CA,
2023-01-12,🤯Paid 2 months interest charges on bicycle I never received🤯,"I ordered an e bike 2 months ago.my credit card was charged and  I never received my bike. After back and forth calling for over a month and a half demanding my $$ back or my bike, I was finally issued a refund on my credit card.  Guess who pays the 2 months worth of interest charges on my credit card. ME 😡🤬.  This is the first and last time I will ever use walmart for online orders.  Disgusting thieves they are.  🤢🤮",1,Trustpilot,IT,
2023-01-14,Don't waste your money.,"Be extra careful when ordering.  Hidden shipping charges and I tried cancelling items 5 minutes  later and apparently, it is difficult to do with 3rd party.  I get this email from Walmart yesterday talking about forced arbritration after Jan 6.  Don't waste your money. Policies about Paypal usage are not clear.  I will be looking elsewhere.",1,Trustpilot,US,
2022-10-03,No Refund for Canceled Assembly,"I ordered a dining table with assembly, but when the table arrived it was cracked so I canceled the assembly.  A replacement table was sent, but Walmart refused to refund the $75 charge for the assembly because I ""did not return it!""  How on earth was I supposed to return an assembly?",1,Trustpilot,US,
2023-01-23,Can’t provide products they advertise!!,We have tried twice to buy e-bikes from Walmart online shopping and both times the bikes did not get delivered and we were refunded our money. Very poor service!!,1,Trustpilot,CA,
2023-01-12,Last year I ordered a microwave and…,Last year I ordered a microwave and they sent it to the wrong address I was expecting a shirt with a cat on it supposedly they sent it I went to my mailbox there was nothing in it same with the jacket there was no jacket in my mailbox I don't know why they can't just get the packages out by FedEx and UPS I never heard such thing as the regular mail bringing packages and even the mailman don't even knock on people's apartment doors letting them know that they have a package so a shirt and a jacket I never received which I had to pay for and that is this that is not right,1,Trustpilot,US,
2023-01-24,Poor customer service,"The customer service is horrible!! Good luck with finding someone who can speak and understand English. Poor, Poor, Poor customer service from this company!!!",1,Trustpilot,US,
2023-01-16,walmart+ mystery charges,"I decided to try walmart+ for grocery delivery. I ended up with multiple charges, including my grocery total, driver tip and two other charges that were not on my receipt. I went back and looked and saw this had happened before. These werent holds as they had already processed and some were from over a week prior. I contacted Walmart and was told ""don't worry, everything is fine on our end!"" When I said I wanted a breakdown of what the charges were I was told she would have to escalate and someone would contact me in 48 hours. I ended up with no answers and closing my my walmart account, and getting a new bank card. I dont trust them not to keep taking our money.",1,Trustpilot,US,
2023-01-27,Poor customer service,Poor customer service. Never try to solve customer issues. There are lot of scammed sellers. Absolutely disappoint.,1,Trustpilot,LK,
2023-01-26,Walmart delivery is a joke!!!,Walmart delivery is a joke!!!! They can t ever get your order on time!!!! They just need to shut down walmart completely!!!!,1,Trustpilot,US,
2022-09-01,To help this company improve I would…I’ve lost faith in Doug mcmillion,To help this company improve I would suggest going by some of the policies broadcasted to the public. Act with integrity? Respect for the individual? Walmart is more like low paid actors pretending to be there to service the community and make a profit on selling groceries. I worked for the company for 7 years. I worked in a dozen different locations- remodeled stores- and I have been in management roles most of that time. In that time I have seen Walmart in and out and they have a lot to hide. I was told to get my white a** outside for asking an hourly team lead where to put freight and when he became hostile I called my manager and did the proper procedure to handle the situation. I was told I could forget about it or go to another store and then terminated for speaking up. Since this incident the APASM has fled to another store to stay under the radar and Walmart never reached out to see if I was okay. Since then I’ve been in and out the hospital and I have suffered a heart attack. This company lacks the empathy to have associates when the only drive is to raise wages and bully the associates and if an associate raises a care or concern they are terminated. Thank you,1,Trustpilot,US,
2023-01-11,Don't use this seller!!,"Don't use this seller!!! Hell stop using Walmart!!! This Product has never arrived, I have gotten nothing but a run around from Walmart, and the seller. First they said it was picked up at FedEx, now they say it was delivered to my door. I NEVER received this item. I have spent the last 4 days on this, no one should have to waste 4 days on something they have no control over. This seller's emails show up as spam, even out dated Yahoo, isn't sure about them. Worst customer service I've had to endure in a very long time. All I wanted to was get a bed frame and get my bed up off the floor.",1,Trustpilot,US,
2023-01-02,Ordered a 200 dollar item thinking i…,"Ordered a 200 dollar item thinking i was ordering from Walmart but it was actually through some 3rd party, tracked the package and it said tracking number created but was never received so basically they don't have any but still charged me, now have to wait 10 days to cancle. Be using Amazon from now on.",1,Trustpilot,US,
2023-01-13,Doug McMillan who is the CEO of Walmart…,"Doug McMillan who is the CEO of Walmart in Spring this company down in an unprecedented rate. Engaging with affiliate companies who are fraudulent is a fatal mistake. Guilty by association. Montgomery Ward. KMART, add Wal-Mart to the list of dinosaurs who want to be everything to everyone.",1,Trustpilot,US,
2023-01-10,Walmart.com has become a miserable…,Walmart.com has become a miserable experience. If zero stars could be given then I would. It was never great and was only decent but has become noticeably worse over the past year. Nearly every order there's an item missing that was not delivered especially with grocery orders. Rarely is an order placed without a problem. Half the phone reps are not even understandable with terrible phone connections. Get some phone reps in the U.S.!!!,1,Trustpilot,US,
2023-01-12,$1600 was erroneously ordered off my…,$1600 was erroneously ordered off my Walmart plus account using my available gift card and credit card to be delivered to my address. I use delivery because I’m disabled so I requested for pickup. They can’t seem to figure it out and I’m out this money ?  I’m calling news stations,1,Trustpilot,US,
2023-01-13,Don't order anything online from…,Don't order anything online from walmart. I ordered an item from 2 hours away that was supposed to arrive within 7 days. It's now 10 days and no one can tell me where it is and I also cannot get a refund until the transaction is complete. Very poor service. Go with amazon!,1,Trustpilot,CA,
2023-01-18,Absolutely abysmal,Absolutely abysmal. If you purchase anything above 150$ and you have to return the item. Then you need to pay for the shipping from your pocket. Customer care is the worst in retail industry.,1,Trustpilot,CA,
2022-12-28,Walmart trips have become dreadful!,"Going to Walmart these days can be dreadful and especially if you have a return. They have changed their policy and failed to inform their customers and that can cause confusion as the customer has expectations based on their previous policy and unbeknownst to the customer, the policy has changed leading to frustration and wasted time. Completely avoidable & unnecessary.",3,Trustpilot,US,
2023-01-14,False advertising on their website......,False advertising on their website. I wanted to buy a TV that was priced at $217 on sale on their website. When I went to order it the price jumped up to the $377 original price. I will never consider Walmart online again.,1,Trustpilot,US,
2023-01-06,Walmart.com won’t post an honest negative review,"I’ve been attempting to provide an honest review of a fitness product I purchased from Walmart.com.Despite following their guidelines to a T, I keep getting an immediate “customer error” message.  There is no error.  It’s because I rated this potentially dangerous product 1 star, complete with a (properly sized) documented photo, that it is being rejected … something Amazon would never do.",1,Trustpilot,US,
2023-01-14,Disappointed customer,Walmart lost a long time customer today..since they have random people picking up orders I have lost all trust in Walmart..and have had multiple packages stolen by delivery drivers.  I will not order from them anymore.,1,Trustpilot,US,
2023-01-07,A young lady named Estella at Walmart…,"A young lady named Estella at Walmart on 11250 E Colonial Dr, Orlando, FL 32817, has an incredible and customer service. She went above and beyond to find products left at Walmart after being purchased. She was incredible and very caring when it was a time where everyone’s exhausted. So, a big shout out for her hard work 😊",5,Trustpilot,US,
2023-01-06,no cashier at check out  worse at small…,no cashier at check out  worse at small grocery stores the only company that s pressuring its customers  to self checkout  one cashier and 5 self checkout and it s not because we want it... keep ignoring it    we are appreciating  more and more win dixie  publics aldi (even this small company gives us more respect)  i guess you don t need us ... what s a customer anyways,1,Trustpilot,CA,
2023-01-09,Walmart is a very expensive store…,Walmart is a very expensive store covered up in fake bargains. I'll never stop there again. I placed an order online yesterday to arrive yesterday. Didn't arrive told me that it was delayed for two hours and nothing. I'll never continue to make this weak rich company richer.,1,Trustpilot,US,
2023-01-01,Life Changing,Online ordering from walmart.com has changed my life and their return policy is amazing!,4,Trustpilot,US,
2023-01-06,Walmart as a whole is forcing shoppers…,"Walmart as a whole is forcing shoppers to open an account with Walmart in order to shop online I have ordered in the past without any problems as a guest but now its a must to open an account before placing an order and I do not want to do so . So now because Walmart is forcing me to do something I don't want to do they will be losing me my family and my friends as customers I will gladly shop at Target, BJs,Costco  or anywhere else where I'm not force to do things I don't want to do",1,Trustpilot,US,
2023-01-22,Worst Online Order Experience of My Life,"I bought an item from the walmart website and went to to store to pick it up.  The confirmation email indicates curve side pick up without any other details.  I went around the store twice, asked customer service for instructions on how I can pick up my online order.  They did not seem to have clear understanding on how it is done, but just told me to “Scan in” from the outside of the store and someone will help me.  I went around the store twice to look for a place where I can scan in for pick up.  Finally, I figured out about online order parking spot and call the number on the sign to check-in.  No one answered.  Clicked on check-in button on my confirmation email and it just took me to walmart home page, but there was no indication if I’m checked in successfully.  I asked one of the workers outside.  I waited 30 mins to receive the item.  This was the worse online order experience I ever had before and never ordering anything from walmart online.",1,Trustpilot,US,
2023-01-07,Beware of Missing items in order,"Beware: When ordering online for curbside pickup at the Delray Super Center in Florida. Make sure you check your items. Six of $200 dollars of items were missing. While Walmart customer service provided a credit they now have use of my money while I'm waiting for the credit to post to my credit card account. Be sure to complain if this happens to you. By the way, when you try to write the review on Walmart with one start, seems to kick you out.  I'm not blaming the person who brought the items out, it obviously their system",1,Trustpilot,US,
2022-12-29,Lies,"I bought bar stools that the ad, which I have a picture of states they come with 2 back in October 2021 for my new home being built.  My home wasn't done till October 2022.  I called in October 2022 and was told I was getting a refund.  Never got it and called back several times.  Last time I called was told they advertise 1 in the box and I couldn't get a refund.  I have email and pictures of the ad.  Think they should send me the 2 stools I am missing.",1,Trustpilot,US,
2023-01-06,Zero quality control and receiving moldy food!,"Have been ordering online for some time now and everything and anything fresh has zero quality control!Took a chance with this yesterdays order and got 1 bundle of asparagus and it rotten, literally with mold!  How can the shoppers not think that anything they put in the cart should be the same as if they were buying for themselves!  I can’t understand… this has happened to many times and I pay for this to happen!I want to share photos just to share Walmart thinks we should eat 😵‍💫 so will share with google to!",1,Trustpilot,CA,
2022-01-09,Bad piercing at Walmart,"This was a few years ago but seriously it sucked, this place may have nice staff but don't get your ears pierced here! They mixed up me and my sister's earrings and got a glove stuck in my ear when they pierced it. My sister ended up getting in the wrong spot and had to re-pierce.",1,Trustpilot,US,
2023-01-16,I avoid Walmart in Bullhead City; Avoid them All,"I avoid Walmart in Bullhead City, Arizona. Entering the store is often depressing because staff avoid helping customers. I had to work late…needed groceries and decided to give them another try. On 1-17-2023 the produce area was actually filthy! I needed only 7 items….and no one was available to help me find anything. There were only 2 human checkers…and when I got in line to check out, an attempt was made to shuffle me to self check out. The employee was rude… I am 71, and have a bad ankle. I left the merchandise in the cart and informed them I’d shop else where. Unless all customers want to experience a future terrible experience and fewer shopping choices…I suggest NOT shopping here. This company made record profit during the pandemic….making shopping processes more difficult. It is interesting that even their review process discourages comments related to the terrible customer service that is now embraced by this company! Customers are expected to become workers in poorly stocked and maintained warehouse environment. If you need to use a restroom…heaven help you as you sprint across the store…and they have a 50% chance of being closed. Shopping in a store for many of us is customer service related….Walmart does not provide the attitude that customers are respected…in it’s actions in their store or in the review process established by corporate offices.",1,Trustpilot,US,
2022-12-21,Sent me the wrong item,Sent me the wrong item. I repeatedly contacted them and the seller Bebeauty. No response back. I don't want to drive to a Walmart to return. I want to get a FedEx driver to pick the item up. The whole reason I ordered online so I don't have to go there. Will do my business at Target from now on.,1,Trustpilot,US,
2023-01-07,Awful Place,I gave a 1 because there wasn't a lower they would not let me write a check for my groceries unless it was only $20 we also have to buy bags when prices are sky high. I will never walk into a walmart again. My wallet was stolen so I didn't have my cards to use. This really sucks,1,Trustpilot,US,
